사무명,질문
우리사주조합 해산 보고,"4. 우리사주조합 해산 보고를 고용노동부에 제출할 때, 방문, 우편, 인터넷 중 어떤 방법이 가장 적합한지 추천해 주실 수 있나요?"
우리사주조합 해산 보고,"5. 우리사주조합 해산 보고서의 양식은 어디에서 다운로드할 수 있으며, 작성 시 주의해야 할 점은 무엇인지 알고 싶습니다."
우리사주조합 설립 통지(신고),"1. 우리사주조합 설립을 위해 조합의 규약 사본과 창립총회 의사록을 제출해야 하는데, 이 서류들은 어떻게 준비해야 할까요?"
우리사주조합 설립 통지(신고),"2. 우리사주조합 설립 통지를 고용노동부에 신고하려고 하는데, 신고서 양식은 어디에서 받을 수 있나요?"
우리사주조합 설립 통지(신고),"3. 우리사주조합 설립 준비위원회가 수탁기관과 위탁계약을 체결한 후 3주 이내에 신고해야 한다고 하는데, 이 기한을 놓치면 어떤 불이익이 있을까요?"
우리사주조합 설립 통지(신고),"4. 우리사주조합 설립 통지서를 제출할 때, 회사의 사업자등록증이 필요한 경우 어떤 절차로 제출해야 하나요?"
우리사주조합 설립 통지(신고),5. 우리사주조합 설립 통지를 위해 필요한 서류 중 우리사주 관리위탁계약서 사본은 어떤 형식으로 작성해야 하는지 궁금합니다.
산재보험 직업훈련 비용청구,"1. 산재장해자로서 직업훈련기관에서 훈련비용을 청구하고 싶은데, 직업훈련출석부 사본을 제출해야 하는지 궁금합니다."
산재보험 직업훈련 비용청구,2. 제가 훈련 중인 직업훈련기관에서 산재보험 직업훈련 비용청구를 하려면 어떤 절차를 따라야 하는지 알고 싶습니다.
산재보험 직업훈련 비용청구,3. 산재보험 직업훈련 비용청구를 위해 직업훈련출석부 사본 외에 추가로 필요한 서류가 있는지 확인하고 싶습니다.
산재보험 직업훈련 비용청구,"4. 산재장해자로서 훈련비용을 청구하기 위해 고용노동부 산재보상정책과에 방문할 때, 어떤 준비물을 챙겨가야 할까요?"
산재보험 직업훈련 비용청구,5. 직업훈련 비용청구를 위해 제출해야 하는 직업훈련 비용청구서 양식은 어디에서 받을 수 있는지 알고 싶습니다.
산재근로자 직업훈련수당청구,"1. 산재장해자로서 직업훈련비용지원대상자로 선정되었는데, 출석률이 80% 이상일 경우 훈련수당 청구를 위해 어떤 서류를 제출해야 하나요?"
산재근로자 직업훈련수당청구,"2. 직업훈련 중인 산재근로자인데, 훈련수당 청구를 위해 임금지급대장 사본이 필요한 경우 어떤 형식으로 준비해야 하나요?"
산재근로자 직업훈련수당청구,"3. 산재근로자로서 직업훈련수당을 청구하려고 하는데, 청구서 작성 시 유의해야 할 점이 있을까요?"
산재근로자 직업훈련수당청구,"4. 훈련수당 청구를 위해 방문 접수할 때, 고용노동부 산재보상정책과에 어떤 서류를 지참해야 하나요?"
산재근로자 직업훈련수당청구,5. 산재근로자로서 훈련수당 청구를 위해 제출해야 하는 기타 소득이나 지원받은 내역 확인서는 어떤 내용이 포함되어야 하나요?
산재보험 직업훈련 변경신청,"1. 현재 직업훈련 중인 산재장해자인데, 거주지를 이전하여 훈련기관을 변경하고 싶습니다. 산재보험 직업훈련 변경신청을 하려면 어떤 절차를 따라야 하나요?"
산재보험 직업훈련 변경신청,2. 직업훈련비용지원대상자로 선정된 상태에서 훈련기관을 변경하려고 합니다. 산재보험 직업훈련 변경신청을 위해 필요한 서류는 무엇인가요?
산재보험 직업훈련 변경신청,"3. 제가 거주지를 이전하게 되어 훈련기관을 변경해야 하는데, 산재보험 직업훈련 변경신청은 어디에 제출해야 하나요?"
산재보험 직업훈련 변경신청,"4. 산재장해자로서 직업훈련 중인데, 훈련기관 변경을 위해 산재보험 직업훈련 변경신청을 하려면 주민등록 등본이 필요한가요?"
산재보험 직업훈련 변경신청,"5. 직업훈련기관을 변경하고자 하는데, 산재보험 직업훈련 변경신청은 인터넷으로도 가능하다고 들었습니다. 구체적인 접수 방법은 어떻게 되나요?"
산재보험 근로자 합병증 등 예방관리비용 청구,"1. 저는 예방관리대상자로서 진료비와 약제비를 청구하고 싶은데, 산재보험 근로자 합병증 등 예방관리비용 청구서를 어디서 받을 수 있나요?"
산재보험 근로자 합병증 등 예방관리비용 청구,"2. 재활보조기구를 개인적으로 구입했는데, 이 비용을 산재보험 근로자 합병증 등 예방관리비용으로 청구하려면 어떤 서류를 제출해야 하나요?"
산재보험 근로자 합병증 등 예방관리비용 청구,"3. 제가 산재보험 근로자 합병증 예방관리를 위해 진료를 받았는데, 청구를 위해 필요한 영수증은 어떤 형식이어야 하나요?"
산재보험 근로자 합병증 등 예방관리비용 청구,"4. 산재보험 근로자 합병증 등 예방관리비용 청구를 인터넷으로 진행하고 싶은데, 어떤 절차를 따라야 하는지 궁금합니다."
산재보험 근로자 합병증 등 예방관리비용 청구,"5. 예방관리비용 청구를 위해 진료비와 약제비 내역서를 제출해야 하는데, 이 서류는 어떤 내용을 포함해야 하나요?"
산재보험 합병증 등 예방관리 의료기관 변경신청,"1. 현재 거주지에서 치료받고 있는 산재보험 합병증 예방관리 의료기관을 변경하고 싶은데, 어떤 절차를 따라야 하나요?"
산재보험 합병증 등 예방관리 의료기관 변경신청,"2. 산재보험 합병증 예방관리 의료기관 변경신청을 위해 필요한 서류는 없다고 하는데, 신청서는 어디에서 받을 수 있나요?"
산재보험 합병증 등 예방관리 의료기관 변경신청,"3. 제가 거주지를 변경했는데, 새로운 주소지에 맞춰 산재보험 합병증 예방관리 의료기관을 변경하려면 어떻게 신청해야 하나요?"
산재보험 합병증 등 예방관리 의료기관 변경신청,4. 산재보험 합병증 예방관리 의료기관 변경신청을 하려면 고용노동부의 어떤 부서에 방문해야 하나요?
산재보험 합병증 등 예방관리 의료기관 변경신청,"5. 산재보험 합병증 예방관리 의료기관 변경신청은 인터넷으로도 가능하다고 들었는데, 구체적으로 어떤 방법으로 신청할 수 있나요?"
사회적응프로그램 지원금 정산 신고,"1. 사회적응프로그램을 위탁받은 기관으로서, 위탁교육 종료 후 지원금 정산 신고를 하려면 어떤 서류를 제출해야 하나요?"
사회적응프로그램 지원금 정산 신고,2. 사회적응프로그램 지원금 정산 신고를 위해 필요한 예산집행내역서는 어떤 형식으로 작성해야 하나요?
사회적응프로그램 지원금 정산 신고,"3. 사회적응프로그램 출석관리대장을 제출하려고 하는데, 별지 제42호서식은 어디에서 다운로드할 수 있나요?"
사회적응프로그램 지원금 정산 신고,4. 사회적응프로그램 지원금 정산 신고를 위해 증빙서류로 어떤 자료를 준비해야 하는지 궁금합니다.
사회적응프로그램 지원금 정산 신고,"5. 사회적응프로그램 지원금 정산 신고를 방문 접수할 경우, 어떤 절차를 따라야 하는지 안내받을 수 있을까요?"
"사회적응프로그램 세부(최초, 변경) 사업계획승인 및 지원금 지급",1. 사회적응프로그램을 운영하기 위해 세부사업계획서를 제출하고 싶습니다. 이 계획서의 양식은 어디에서 받을 수 있나요?
"사회적응프로그램 세부(최초, 변경) 사업계획승인 및 지원금 지급","2. 사회적응프로그램의 세부사업 계획 승인을 요청하려고 하는데, 신청서를 제출할 때 필요한 서류는 무엇인가요?"
"사회적응프로그램 세부(최초, 변경) 사업계획승인 및 지원금 지급","3. 사회적응프로그램의 지원금을 청구하기 위해서는 어떤 절차를 따라야 하며, 접수는 어떻게 진행되나요?"
"사회적응프로그램 세부(최초, 변경) 사업계획승인 및 지원금 지급","4. 사회적응프로그램의 세부사업계획승인 신청을 위해 방문 접수할 경우, 고용노동부의 어떤 부서에 가야 하나요?"
"사회적응프로그램 세부(최초, 변경) 사업계획승인 및 지원금 지급","5. 사회적응프로그램을 운영하는 위탁기관으로서, 지원금 지급을 받기 위해 필요한 자격 요건은 무엇인지 궁금합니다."
산재보험 재활스포츠 지원금 청구,"1. 산재보험 재활스포츠 지원금을 청구하고 싶은데, 출석관리대장 사본을 어떻게 준비해야 하나요?"
산재보험 재활스포츠 지원금 청구,2. 재활스포츠 지원금 청구를 위해 스포츠 이용기관의 사업자등록증 사본은 어디서 받을 수 있나요?
산재보험 재활스포츠 지원금 청구,3. 청구서 제출 시 수강비용 영수증 외에 어떤 서류가 필요한지 궁금합니다.
산재보험 재활스포츠 지원금 청구,"4. 산재보험 재활스포츠 지원금 청구를 위해 방문 접수할 경우, 어떤 절차를 따라야 하나요?"
산재보험 재활스포츠 지원금 청구,"5. 재활스포츠 지원금 청구를 위해 필요한 서류를 모두 준비했는데, 제출 후 처리 기간은 얼마나 걸리는지 알고 싶습니다."
산재보험 재활스포츠 지원 변경,"1. 현재 재활스포츠 지원을 받고 있는데, 기관과 기간을 변경하고 싶습니다. 이 경우, 변경사유 증빙서와 출석관리대장 사본을 제출해야 하는데, 이 서류들은 어떻게 준비해야 하나요?"
산재보험 재활스포츠 지원 변경,"2. 산재보험 재활스포츠 지원 변경을 신청하려고 하는데, 신청서 외에 주민등록표 초본이 필요한 경우 어떤 절차로 발급받아야 하나요?"
산재보험 재활스포츠 지원 변경,"3. 재활스포츠 지원을 받고 있는 상태에서 기관 및 기간을 변경하고 싶습니다. 이 경우, 신청은 어떻게 진행해야 하며, 접수 방법은 어떤 것이 있나요?"
산재보험 재활스포츠 지원 변경,"4. 산재보험 재활스포츠 지원 변경을 위해 신청서를 제출하려고 하는데, 수수료가 없다고 하니 비용 부담 없이 진행할 수 있는 건가요?"
산재보험 재활스포츠 지원 변경,"5. 재활스포츠 지원 변경 신청을 위해 근로복지공단 지역본부에 방문하려고 하는데, 접수 후 처리 기간이 7일이라고 하니, 그 안에 어떤 절차가 이루어지는지 궁금합니다."
산재보험 재활스포츠 지원,"1. 요양 중인 산재근로자인데, 재활스포츠 지원을 신청하려면 주치의의 추천소견서가 필요한가요? 만약 주치의가 재활스포츠 지원이 필요하다고 인정하면 추천소견서를 생략할 수 있다고 들었는데, 이 경우 어떤 절차를 따라야 하나요?"
산재보험 재활스포츠 지원,"2. 산재보험 재활스포츠 지원을 신청하고 싶은데, 요양 종결 후 6개월 이내에 신청해야 한다고 하더군요. 제가 요양을 마친 지 5개월이 지났는데, 신청이 가능한지 궁금합니다."
