기관유형,기관유형별분류,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소
지자체,8읍면동_동,경기도,경기도 평택시 중앙동행정복지센터,중앙동행정복지센터,031-8024-5000,17783,경기도 평택시 서정역로 16 (이충동)
지자체,8읍면동_동,경기도,경기도 평택시 지산동행정복지센터,지산동행정복지센터,031-8024-7030,11146,경기도 평택시 송탄로 379 (지산동)
지자체,8읍면동_동,경기도,경기도 평택시 통복동행정복지센터,통복동행정복지센터,031-8024-5740,12990,경기도 평택시 통복시장로48번길 41 (통복동)
지자체,8읍면동_동,경기도,경기도 포천시 선단동행정복지센터,선단동행정복지센터,031-538-4800,12980,경기도 포천시 삼육사로2186번길 11 (선단동)
지자체,8읍면동_동,경기도,경기도 포천시 포천동행정복지센터,포천동행정복지센터,031-538-4750,12972,경기도 포천시 중앙로119번길 26 (신읍동)
지자체,8읍면동_동,경기도,경기도 하남시 감북동주민센터,감북동행정복지센터,12990,12927,경기도 하남시 감북로 39 (감북동)
지자체,8읍면동_동,경기도,경기도 하남시 덕풍1동주민센터,덕풍1동행정복지센터,12980,12913,경기도 하남시 덕풍공원로 110 (덕풍동)
지자체,8읍면동_동,경기도,경기도 하남시 덕풍2동주민센터,덕풍2동행정복지센터,12972,12909,경기도 하남시 덕풍공원로 12 (덕풍동)
지자체,8읍면동_동,경기도,경기도 하남시 덕풍3동주민센터,덕풍3동행정복지센터,12927,12959,경기도 하남시 덕풍서로 66 (덕풍동)
지자체,8읍면동_동,경기도,경기도 하남시 미사1동주민센터,미사1동행정복지센터,12913,12947,경기도 하남시 미사강변남로 59 (망월동)
지자체,8읍면동_동,경기도,경기도 하남시 미사2동주민센터,미사2동행정복지센터,12909,13014,경기도 하남시 아리수로 531 (망월동)
지자체,8읍면동_동,경기도,경기도 하남시 신장1동주민센터,신장1동행정복지센터,12959,13024,경기도 하남시 신장1로27번길 13 (신장동)
지자체,8읍면동_동,경기도,경기도 하남시 신장2동주민센터,신장2동행정복지센터,12947,12986,경기도 하남시 대청로21번길 32 (신장동)
지자체,8읍면동_동,경기도,경기도 하남시 위례동주민센터,위례동행정복지센터,13014,13020,경기도 하남시 위례순환로 310 (학암동)
지자체,8읍면동_동,경기도,경기도 하남시 천현동주민센터,천현동행정복지센터,13024,12984,경기도 하남시 검단남로 48 (하산곡동)
지자체,8읍면동_동,경기도,경기도 하남시 초이동주민센터,초이동행정복지센터,12986,12997,경기도 하남시 초이로 65 (초이동)
지자체,8읍면동_동,경기도,경기도 하남시 춘궁동주민센터,춘궁동행정복지센터,13020,18341,경기도 하남시 서하남로 490 (춘궁동)
지자체,8읍면동_동,경기도,경기도 하남시 미사3동주민센터,미사3동행정복지센터,12984,18446,경기도 하남시 하남대로 1037-4 (풍산동)
지자체,8읍면동_동,경기도,경기도 하남시 감일동행정복지센터,감일동행정복지센터,12999,18443,경기도 하남시 감일백제로 180번길 16
지자체,8읍면동_동,경기도,경기도 화성시 기배동행정복지센터,기배동행정복지센터,031-5189-4580,18431,경기도 화성시 기안남로 62 (기안동)
지자체,8읍면동_동,경기도,경기도 화성시 동탄1동행정복지센터,동탄1동행정복지센터,031-5189-4660,18476,경기도 화성시 동탄반석로 195 (반송동)
지자체,8읍면동_동,경기도,경기도 화성시 동탄2동행정복지센터,동탄2동행정복지센터,031-5189-4840,18377,경기도 화성시 동탄반석로 87 (반송동)
지자체,8읍면동_동,경기도,경기도 화성시 동탄3동행정복지센터,동탄3동행정복지센터,031-5189-4070,18411,경기도 화성시 동탄지성로 151 (능동)
지자체,8읍면동_동,경기도,경기도 화성시 동탄4동행정복지센터,동탄4동행정복지센터,031-5189-4443,18403,경기도 화성시 동탄대로시범길 133
지자체,8읍면동_동,경기도,경기도 화성시 반월동행정복지센터,반월동행정복지센터,031-5189-4560,18400,경기도 화성시 영통로61번길 32 (반월동)
지자체,8읍면동_동,경기도,경기도 화성시 병점1동행정복지센터,병점1동행정복지센터,031-5189-4520,18360,경기도 화성시 경기대로1010번길 11 (병점동)
지자체,8읍면동_동,경기도,경기도 화성시 병점2동행정복지센터,병점2동행정복지센터,031-5189-4540,11770,경기도 화성시 병점3로 99 (병점동)
지자체,8읍면동_동,경기도,경기도 화성시 진안동행정복지센터,진안동행정복지센터,031-5189-4500,11730,경기도 화성시 병점4로 34 (진안동)
지자체,8읍면동_동,경기도,경기도 화성시 화산동행정복지센터,화산동행정복지센터,031-5189-4600,11634,경기도 화성시 화산중앙로 16 (안녕동)
지자체,9읍면동_센터,경기도,경기도 의정부시 송산3동행정복지센터,송산3동행정복지센터,031-870-7655,11812,경기도 의정부시 민락로 360 
지자체,9읍면동_센터,경기도,경기도 의정부시 신곡1동행정복지센터,신곡1동행정복지센터,031-870-7478,12408,경기도 의정부시 발곡로 17
지자체,9읍면동_센터,경기도,경기도 의정부시 호원2동행정복지센터,호원2동행정복지센터,031-870-7238,18283,경기도 의정부시 신흥로 115 (호원동)
지자체,9읍면동_센터,경기도,경기도 의정부시 흥선동행정복지센터,흥선동행정복지센터,031-870-6898,10563,경기도 의정부시 흥선로 20
지자체,기술센터,경기도,경기도 가평군 농업기술센터,농업기술센터,031-580-2853,12765,경기도 가평군 가평읍 아랫마장길 59 (마장리)
지자체,기술센터,경기도,경기도 경기도해양수산자원연구소,수산기술센터,031-8008-8360,15651,경기도 안산시 단원구 개건너길 71
지자체,기술센터,경기도,경기도 고양시 농업기술센터,농업기술센터,031-909-9000,12140,경기도 고양시 덕양구 고양대로 1695
지자체,기술센터,경기도,경기도 광주시 농업기술센터,농업기술센터,031-760-2874,13569,경기도 광주시 이배재로 209-5
지자체,기술센터,경기도,경기도 김포시 농업기술센터,농업기술센터,031-5186-4255,10025,"경기도 김포시 월곶면 오리정로 13 (갈산리, 농업기술센터)"
지자체,기술센터,경기도,경기도 남양주시 농업기술센터,농업기술센터,031-590-2312,14973,경기도 남양주시 사능로 234-46 (진건읍)
지자체,기술센터,경기도,경기도 성남시 농업기술센터,농업기술센터,031-729-4011,15585,경기도 성남시 분당구 성남대로762번길 2 (이매동)
지자체,기술센터,경기도,경기도 수원시 농업기술센터,농업기술센터,031-228-2554,17509,경기도 수원시 권선구 온정로 45 (오목천동)
지자체,기술센터,경기도,경기도 시흥시 농업기술센터,농업기술센터,031-310-6207,11421,경기도 시흥시 관곡지로 139 (하중동)
지자체,기술센터,경기도,경기도 안산시 농업기술센터,농업기술센터,1666-1234,12547,경기도 안산시 상록구 항가울로 222 (사동)
지자체,기술센터,경기도,경기도 안성시 농업기술센터,농업기술센터,031-678-3050,12653,경기도 안성시 보개면 보개원삼로 219
지자체,기술센터,경기도,경기도 양주시 농업기술센터,농업기술센터,031-8082-6104,11421,경기도 양주시 광적면 지섬로 162
지자체,기술센터,경기도,경기도 양평군 농업기술센터,농업기술센터,031-770-3572,12547,경기도 양평군 양평읍 농업기술센터길 59
지자체,기술센터,경기도,경기도 여주시 농업기술센터,농업기술센터,031-887-3710,12653,경기도 여주시 농산로 71 (상거동)
지자체,기술센터,경기도,경기도 연천군 농업기술센터,연천군 농업기술센터,031-839-4213,11013,경기도 연천군 연천읍 차현로 139
지자체,기술센터,경기도,경기도 용인시 농업기술센터,농업기술센터,031-324-4063,17819,경기도 용인시 처인구 원삼면 농촌파크로 80 (원삼면)
지자체,기술센터,경기도,경기도 이천시 농업기술센터,농업기술센터,031-644-2000,11139,경기도 이천시 부악로 38-52 (중리동)
지자체,기술센터,경기도,경기도 파주시 농업기술센터,농업기술센터,031-940-4561,18316,"경기도 파주시 통일로 600 (아동동, 농업기술센터)"
지자체,기술센터,경기도,경기도 평택시 농업기술센터,농업기술센터,031-8024-4520,12114,경기도 평택시 오성면 청오로 33-58
지자체,기술센터,경기도,경기도 포천시 농업기술센터,농업기술센터,031-538-3753,11006,경기도 포천시 신북면 틀못이길 11-88
지자체,기술센터,경기도,경기도 화성시 농업기술센터,농업기술센터,031-5189-3605,11027,경기도 화성시 봉담읍 샘마을1길 7
지자체,기타,경기도,경기도 남양주시 상하수도관리센터,상하수도관리센터,031-590-2035,11037,경기도 남양주시 별내2로 88 (별내동)
지자체,기타,경기도,경기도 연천군 맑은물관리사업소,연천군 맑은물관리사업소,031-839-4315,11006,경기도 연천군 군남면 솔너머길 101
지자체,기타,경기도,경기도 연천군 선사관리사업소,연천군 선사관리사업소,031-832-2562,14283,경기도 연천군 전곡읍 양연로 1510
지자체,기타,경기도,경기도 연천군 통일평생교육원,연천군 통일평생교육원,031-839-4432,11037,경기도 연천군 전곡읍 전곡역로 66번길 53
지자체,도서관,경기도,경기도 과천시 정보과학도서관,정보과학도서관,02-2150-3008,14238,경기도 과천시 중앙로 24 (갈현동)
지자체,도서관,경기도,경기도 광명시 평생학습사업소 광명도서관,광명도서관,02-2680-6541,14245,경기도 광명시 원광명안로 48 (광명동)
지자체,도서관,경기도,경기도 광명시 평생학습사업소 소하도서관,소하도서관,02-2680-0900,14320,경기도 광명시 소하일로7
지자체,도서관,경기도,경기도 광명시 평생학습사업소 철산도서관,철산도서관,02-2680-6820,14238,경기도 광명시 철산로 56 (철산동)
지자체,도서관,경기도,경기도 광명시 평생학습사업소 하안도서관,하안도서관,02-2680-2871,14245,경기도 광명시 철망산로 46 (하안동)
지자체,도서관,경기도,경기도 광주시 시립중앙도서관,시립중앙도서관,031-760-5678,12761,경기도 광주시 문화로 82
지자체,도서관,경기도,경기도 구리시 시립도서관,시립도서관,031-550-2936,11922,경기도 구리시 건원대로34번길 90 (인창동)
지자체,도서관,경기도,경기도 구리시 시립도서관 교문도서관,교문도서관,031-550-2865,11934,경기도 구리시 안골로30번길 45 (교문동)
지자체,도서관,경기도,경기도 구리시 시립도서관 토평도서관,토평도서관,031-550-8325,11961,경기도 구리시 장자대로 140 (토평동)
지자체,도서관,경기도,경기도 군포시 도서관정책과,산본도서관,031-395-4316,15824,경기도 군포시 광정로 96 (산본동)
지자체,도서관,경기도,경기도 군포시 도서관정책과,중앙도서관,031-390-8869,15867,경기도 군포시 수리산로 79 (산본동)
지자체,도서관,경기도,경기도 부천시 교육사업단 상동도서관,상동도서관,032-625-4705,13606,경기도 부천시 상이로 12 (상동)
지자체,도서관,경기도,경기도 부천시 교육사업단 원미도서관,원미도서관,032-625-4723,13514,경기도 부천시 소사로 456 (원미동)
지자체,도서관,경기도,경기도 성남시 평생학습원 구미도서관,구미도서관,031-729-4700,13630,경기도 성남시 분당구 미금일로 105 (구미동)
지자체,도서관,경기도,경기도 성남시 평생학습원 분당도서관,분당도서관,031-729-4800,13606,경기도 성남시 분당구 불정로 110 (정자동)
지자체,도서관,경기도,경기도 성남시 평생학습원 중앙도서관,중앙도서관,031-729-4500,13514,경기도 성남시 분당구 판교로 546 (야탑동)
지자체,도서관,경기도,경기도 성남시 평생학습원 판교도서관,판교도서관,031-729-4900,13477,경기도 성남시 분당구 판교공원로 4길 27(판교동)
